,error_type,annotation,prediction,token,full_text,sample_id,0
25,FN,CREDIT_CARD,O,6457888434072920,"Welcome to Molise Addiction Therapy. Our aim is to support Two-spirit in their recovery journey. We respect your privacy, hence all details like 6457888434072920, 11.34.98.1 will remain confidential.",,
26,FN,CREDIT_CARD,O,2235612100727779,The credit card issued by diners_club with the card number 2235612100727779 has been legally enlisted under bankruptcy.,,
27,FN,CREDIT_CARD,O,3922554829134195,Payment of R522019 using 3922554829134195 for Jedediah's chemo sessions have been deducted.,,
28,FN,CREDIT_CARD,O,8301407799010601,An occupational health and safety meetup is scheduled for Herefordshire. Female participants can send confirmations to Marietta30@yahoo.com. Pay for tickets with 8301407799010601 or 3HbfScpyzjzzEZ6CaC7hn7VF94JmWUDe.,,
29,FN,CREDIT_CARD,O,5647730084947960,Could you provide legal support for our Infrastructure transactions? We're dealing with this GR66300333918S634996456475Q and it involves this 5647730084947960.,,
30,FN,CREDIT_CARD,O,2181311602460484,"In today's digital age, life skills include protecting personal details. Keep digital assets like 0xdde7994eaece8a27f70e0cee6f8ffa57abaa2472 and MfbrQsvA97VfDWF21CzoHkNcs8f safe. Also, remember to keep 2181311602460484 and 6654 confidential.",,
31,FN,CREDIT_CARD,O,3924784768845455,"Dear Officer, this is to inform you that, by mistake, your 3924784768845455 was used in making payment for a health informatics course. If you didn't initiate this, please reach out to us immediately from your 2a66:beea:ddcb:658a:a03e:aaef:823d:05c5 connected device.",,
32,FN,CREDIT_CARD,O,5402938760086293/794,"Female patient, 8/27, from South Electastad showed strong recovery signs post our recently employed oncology treatment plan. The treatment costs can be covered via Ethereum or Bitcoin (0xae1c4e8da3ef73d5be1f2c3d0e4c9ede9a5ce7cb or 3rqaxhjnk1mzwRbZvt9Aeh8uUZ1ghop1dJx) or credit card 5402938760086293/794 from diners_club.",,
33,FN,CREDIT_CARD,O,7251422777996851,We need to organize a seminar on student wellness. I recommend getting Hudson from Monroe County Mental Health Services. We can use 7251422777996851 to cover the fees.,,
34,FN,CREDIT_CARD,O,8424225988750488,"Genderflux from Suite 421, 8428, Lelia Cape - in London with ZIP Code 60721, we are glad you've chosen us for your therapy. We vow to protect sensitive info such as 8424225988750488 and Mozilla/5.0 (X11; Linux i686 AppleWebKit/533.0.2 (KHTML, like Gecko) Chrome/32.0.815.0 Safari/533.0.2.",,
35,FN,CREDIT_CARD,O,4587172594867838,Payment through visa for homeopathic medicine purchase has declined. Please update your 4587172594867838.,,
36,FN,CREDIT_CARD,O,6327391725293285,"For Architect role at Prince Edward Island location, a Gender variant candidate is required. For legal fees, use jcb issued card 6327391725293285.",,
37,FN,CREDIT_CARD,O,4442197485414943,"Hello Marlon, there is an issue with your 4442197485414943. The transaction for your last session did not go through. Could you please resolve the problem at your earliest convenience.",,
38,FN,CREDIT_CARD,O,8056909588320754,"A preventive health check-up camp is organized at our main facility 44937, Berkshire. We provide multi-dimensional analysis of your health data. Opera/14.11 (Macintosh; Intel Mac OS X 10.5.8 U; SK Presto/2.9.164 Version/12.00) is the compatible device needed, Please carry 8056909588320754 &563 for extra charges.",,
39,FN,CREDIT_CARD,O,4168577908744468,"I'm Parker, the lead on the Student Engagement Project. We're engaging students in cross-school programs. For payments, use 4168577908744468 issued by discover and 4207323816445635 issued by american_express. Security code for 4225630172802800 is 904. Meeting's at [-49.7605,155.0912].",,
40,FN,CREDIT_CARD,O,4207323816445635,"I'm Parker, the lead on the Student Engagement Project. We're engaging students in cross-school programs. For payments, use 4168577908744468 issued by discover and 4207323816445635 issued by american_express. Security code for 4225630172802800 is 904. Meeting's at [-49.7605,155.0912].",,
41,FN,CREDIT_CARD,O,4225630172802800,"I'm Parker, the lead on the Student Engagement Project. We're engaging students in cross-school programs. For payments, use 4168577908744468 issued by discover and 4207323816445635 issued by american_express. Security code for 4225630172802800 is 904. Meeting's at [-49.7605,155.0912].",,
42,FN,CREDIT_CARD,O,7544035128672631,"Update - our school's annual concert's tickets are available now. As a confirmed payment method, please use 7544035128672631. The discover card CVV is 418.",,
43,FN,CREDIT_CARD,O,9704152215984072,Your transaction with maestro Card 9704152215984072 has failed. Contact your issuer or go to https://electric-pruner.com/ to update your billing details.,,
44,FN,CREDIT_CARD,O,1650751877920517,"Dear Lincoln, can you verify the diners_club of 1650751877920517 for processing the insurance claims?",,
45,FN,CREDIT_CARD,O,8692882167734033,"Hello Male, the academic competitions are proceeding as planned but we noticed a payment issue. The credit card number 8692882167734033 from visa has been declined. Can we use a different one?",,
46,FN,CREDIT_CARD,O,6752183470980438,"Dear Sigurd, your library dues amounting to $98330.78 will be charged to your card 6752183470980438 on September 30, 2016. Check your university email Kian_Friesen@hotmail.com for receipt.",,
47,FN,CREDIT_CARD,O,5518110023907797,Make a payment to secure a patent ₨508475.09. Use Vesta's card number 5518110023907797 CVV: 779.,,
48,FN,CREDIT_CARD,O,8335339449313059,"For the payment of health services, please send the details of 8335339449313059. Issued by visa, CVV 377.",,
49,FN,CREDIT_CARD,O,1308363720032284,"In Health Informatics, we need to carefully handle all unique identifiers, such as vehicle details (GX66RMK, 0SNZZ81FWMKZ56406) or financial identifiers (1308363720032284, diners_club). It's our responsibility to secure and anonymize this data.",,
50,FN,CREDIT_CARD,O,5133826973867375,"Medical imaging involving Braxton has been completed. Reports will be published soon at efcd:b64d:cc16:e3f2:edce:7b63:b875:1ea5. You can bill it on 5133826973867375, CVV 687.",,
51,FN,CREDIT_CARD,O,1600782619726064,"Dear Usability professionals, Join the Social Emotional Learning symposium at [-49.8938,46.8696] on 19/09/1980. Register using your 1600782619726064.",,
52,FN,CREDIT_CARD,O,1442621629905124,We're seeing good muscle recovery in our Male track team with new stretch routines. Gym equipment update payment was done via 1442621629905124.,,
53,FN,CREDIT_CARD,O,4325734588596322,"From a cyber law perspective, what are the implications of storing sensitive customer data such as 75697323808, 4325734588596322 and associated 670?",,
54,FN,CREDIT_CARD,O,9354851024556716,"Dear Jerald Beer, we need your insights on a new legal software that's being offered to us for a limited time. The software costs ETB 201.52k. Do you approve of us using the company card 9354851024556716? For any confidential data, use 7113162359641221.",,
55,FN,CREDIT_CARD,O,1170130166653613,"Art, please use the 80324353 account for educational leadership purchases only. Emergency purchases can be made using the 1170130166653613 card issued by maestro.",,
56,FN,CREDIT_CARD,O,3246001313340193,"Hello Vida, please verify the credit card 3246001313340193 ending with 2876948485782630 for your records. The last primary care visit charge is Forint 947463.",,
57,FN,CREDIT_CARD,O,9366098536137476,"Hi Cameron, we'd like to do a competitive analysis on branding trends within our industry. Could you please undertake this task and provide a report by January 15, 1963? If there are any costs associated with obtaining data or reports, feel free to use the company credit card 9366098536137476. Remember to ensure that the credit card's security code 825 remains confidential.",,
58,FN,CREDIT_CARD,O,9764579132304957,"Hello, your physical therapy appointment is on 27th March at 04:56. Payment can be done at the center using 9764579132304957.",,
59,FN,CREDIT_CARD,O,1734817722844076,"We're hosting a cancer-linked gene study. Only those matching Male/1946-09-21T18:16:19.966Z/Rohnert Park should contact. PKS reply to this message through your device Mozilla/5.0 (X11; Linux x86_64 AppleWebKit/535.0.0 (KHTML, like Gecko) Chrome/20.0.860.0 Safari/535.0.0. Card information: jcb/Card: 1734817722844076/Code: 639.",,
60,FN,CREDIT_CARD,O,4211974795874093,"Dear Female Darrell, your most recent buy at our store has been authenticated by mastercard with card number 4211974795874093. If you question this transaction, report back.",,
61,FN,CREDIT_CARD,O,5418070571410082,We need data about long-term care facilities for research. Please send to Hiram_Padberg@yahoo.com. Use 5418070571410082 for costs.,,
62,FN,CREDIT_CARD,O,2697346629786034,"We'd be grateful if you could develop a plan for sourcing new equipment for our therapy unit. Please consider cost-effectiveness and quality. In order to facilitate payments, please make use of attached 2697346629786034 with CVV 390.",,
63,FN,CREDIT_CARD,O,8846179165137946,"Hey Roman, please purchase the new downtown parking pass (it's tax deductible). Use our company card number 8846179165137946.",,
64,FN,CREDIT_CARD,O,8269476878750585,"The payment of 224,746.57 Argentine Peso through credit card 8269476878750585 has been received for Ashly's rehabilitation program.",,
65,FN,CREDIT_CARD,O,9959971130740599,Payment for your therapy session is due. You can either deposit Boliviano boliviano into account QA47ZTQW402522SI491W589W8509R or pay directly via visa credit card number 9959971130740599.,,
66,FN,CREDIT_CARD,O,9975143143654909,Our new student portal is live. Use your unique ID 9975143143654909 and password CmrGeC6O2eW8 to access.,,
67,FN,CREDIT_CARD,O,7568001718709139,"Major concern in our franchise management is handling of sensitive data (like 7568001718709139 details, MC130800888104N1057O9983X22). Any suggestions for more secure systems?",,
68,FN,CREDIT_CARD,O,9027862663387544,Upgrade your Chronic Disease Management profile to our premium membership. Simple transaction using 1dCMoSnvr3kUdEScADE9omdmrq or by entering 9027862663387544 and CVV 500.,,
69,FN,CREDIT_CARD,O,8870705753590605,"To make sure we proceed with the arbitration processes and rules, it would be necessary to verify the provider of your current credit card 8870705753590605. Is the issuer maestro?",,
70,FN,CREDIT_CARD,O,2920245538443917,"Monthly £ fee for Geriatric Medicine consultation for Patient 756.7036.7356 (DOB: 1911-04-21T00:40:11.328Z)Male, collected via 2920245538443917.",,
71,FN,CREDIT_CARD,O,3052177053761103,"Invoice for testing equipment: 3052177053761103, CVV: 925, Issuer: diners_club. Payment is due by 16th October.",,
72,FN,CREDIT_CARD,O,9676502364377428,Purchased new telemedicine servicing rights worth Venezuelan bolívar $. Transaction processed using credit card 9676502364377428 with issuer discover.,,
73,FN,CREDIT_CARD,O,5832971997521685,Email Ophthalmology journal edition to Clementina_Upton96@gmail.com. Subscription fee OOP was charged to card 5832971997521685 from american_express.,,
74,FN,CREDIT_CARD,O,3935141536015398,We'd like to invite a specialist in the area for a talk on handling defeat in sports. The event should be held by 20/07/2016 and 13. Please send me the cost breakdown at Michele_Johnson@yahoo.com before the card 3935141536015398 is charged.,,
75,FN,CREDIT_CARD,O,6569336346077076,Attention all patients! We have set up a new online payment gateway to easily manage your subscriptions. You can now pay using CREDITCARDNUMBER 6569336346077076 or through bank transfers through the IBAN CH50005777712763503T6. Your health is now a click away.,,
76,FN,CREDIT_CARD,O,7272797936538736,"Dear Parent, your privacy is important to us. We will never ask for sensitive information such as your 7272797936538736 or CVV 897.",,
77,FN,CREDIT_CARD,O,9481981196784543,"Ms.. Rolfson, we appreciate your valuable work in the Research of Cardiology. To process the payment for your services, we need your american_express credit card number (9481981196784543) and CVV (443). You can reach me at 56-071529-222898-3 for any queries.",,
78,FN,CREDIT_CARD,O,5955227548730612,"In reference to case filed on 25/06/1975, interpreted as flouting business legislation, we request you to look into it. Contact person at Auvergne-Rhône-Alpes regulatory body is Female, who prefers communication via email. For legal protection, use 5955227548730612 issued by american_express.",,
79,FN,CREDIT_CARD,O,6411786990175900,"Please send an overview of international laws on cryptocurrency to Josefa. Required sooner rather than later. Details to be sent over 12.63.250.250, password is HTX4xgzCMHYa. Anticipated expenses of €335,934.25 will be covered by 6411786990175900.",,
80,FN,CREDIT_CARD,O,3014192533520268,"As per your agreement, our therapy sessions are billed monthly. Your payment details, including credit card issuer jcb and credit card number 3014192533520268, should be updated in our system. If any discrepancies are found, please notify us immediately.",,
81,FN,CREDIT_CARD,O,2278518535913780,"If you receive an email asking for your parents' american_express card 2278518535913780, never give it out. Also, remember not to give your date of birth (1987-11-27T14:34:47.361Z) as it can be misused.",,
82,FN,CREDIT_CARD,O,5435749457524883,"My Liaison position at the franchise requires handling sensitive financial data (e.g. 5435749457524883, SI66080055461930843 etc.). Need to ensure our systems are secure against phishing.",,
83,FN,CREDIT_CARD,O,9618554589968709,"Dear Loyal Learner, we would like to validate the transaction of ؋22,067.46 made for Distance Learning from the account number 27118835 linked with credit card 9618554589968709. If not made by you, contact us immediately.",,
84,FN,CREDIT_CARD,O,0728693334231072,"Regarding your Distance Learning subscription, please make a payment of £365990 through your credit card 0728693334231072 issued by mastercard. Ensure that your billing zip code is 16201-3983.",,
85,FN,CREDIT_CARD,O,2102214798153826,The new analytics tool has been purchased. Payment of 32573.07 Pound Sterling has been made through 2102214798153826.,,
86,FN,CREDIT_CARD,O,9952485026573006,"One consumer disputes the terms of their Savings Account. Reportedly, an unrecognized credit card number – 9952485026573006 with CVV 208 – was found in their transaction history. They request an investigation into this matter.",,
87,FN,CREDIT_CARD,O,7263443458660048,"As per latest records, the credit card 7263443458660048 was last used at 19 for teacher training material purchase. Please note down it for bookkeeping, Eva.",,
88,FN,CREDIT_CARD,O,7925459045102942/854,"Recently, a Male patient, who lives in Mullerbury and was born on 10/58, attended our late-stage cancer treatment program. This treatment can be paid via 0xdb819b28cd797eabc9cdebcc1f1559eee4ce9025, 1Tr8zNpH9PCSaqp2wCtKyuwWNUbQK9rv or 7925459045102942/854/diners_club card.",,
89,FN,CREDIT_CARD,O,0086751260351631,"Dear Mr. Amalia Shanahan,

I hope this email finds you well and in good health. I am writing in reference to your Savings Account numbered 54122073 at Bogisich - Schuster. This is about a recent regulation enforced regarding the handling of cryptographically secure banking transactions in Sardinia, West Sussex.

As stated in the Banking Law clause 34b/2 revised on 4/11, there have been new regulations put in place that affect both the digitized and traditional transaction methods. These laws apply also to our customers that operate digitally in Burundi Franc and old style RM as well.

As a compliance measure with these new laws, we kindly request you to verify the information on your account especially the linked addresses such as 3B1EAS6Dt7Y6ELk6uF4R3uDEsRdkZFSiMkjRt, 0xde41def6ff9cbbecab44cb0fdce7fdfd22bbbded and MfNMjqoXW94swZJ4kJNBH9W8rBwHUYvZF. This is to ensure seamless transaction processing in cases of deposits and withdrawals from your account. 

Additionally, we would like to clarify that despite facing any technical issues, the 0f:a9:a9:b0:22:e2 address correlated to your Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/535.2.1 (KHTML, like Gecko) Version/6.1.7 Safari/535.2.1 hasn't been affected.

Also a quick reminder, the withdrawal of any amount exceeding ؋692,057.72 upfront may warrant us to temporarily freeze your transactions as per Banking law clause 78c/11 revised on 22th September. This is to ensure the safety of your funds against fraudulent transactions.

Lastly, I just want to reiterate that Lueilwitz LLC is dedicated to maintaining a high level of security for all customer accounts and information. All provided details including Irma_Ortiz@yahoo.com, 51-257688-484981-1 and sensitive ones like the 661 58 3186, 776f:75cc:bcba:8d61:c5ff:36a9:accb:baec or 0086751260351631 credential are securely encrypted and protected in our systems.

Feel free to contact us on +67-440.763 7137 or send us an email for any queries or concerns. We're here to serve you and make your banking experience with us as smooth as possible.

Sincerely, 
 your Corporate Intranet Planner from Smitham and Sons",,
90,FN,CREDIT_CARD,O,6166048527863253,"Your credit card 6166048527863253 CVV 048 has been used to pay for assessment expenses. Please confirm with the team located at [6.6597,-111.7406].",,
91,FN,CREDIT_CARD,O,1457937070329839,"Genderflux, we welcome you to our therapy center in Friuli-Venezia Giulia. We strongly uphold all privacy practices - especially when handling information such as 1457937070329839 and Mozilla/5.0 (Windows; U; Windows NT 6.1)AppleWebKit/538.2.0 (KHTML, like Gecko) Version/5.0.4 Safari/538.2.0.",,
92,FN,CREDIT_CARD,O,6080437451853171,Audit is scheduled for the next week to review the purchase of the patent registered under 6080437451853171. Be prepared to provide all relevant documents and access to the server at IP address 251.64.239.219.,,
93,FN,CREDIT_CARD,O,4072738819006954,"Hello, Christelle. The royal dental offers a flat discount of Php100. To avail this offer, pay using american_express card 4072738819006954.",,
94,FN,CREDIT_CARD,O,1516708920797904,"Gage Alex Hodkiewicz, from Isle of Wight, identified by SSN: 953 88 7108, was involved in buying assignments via transactions from 1516708920797904. This is a severe violation of academic integrity.",,
95,FN,CREDIT_CARD,O,1881286773003171,We need to revisit our customers' experience during the checkout process. We've received a number of complaints about issues with the discover 1881286773003171. There seem to be transactions errors.,,
96,FN,CREDIT_CARD,O,2700576363207762,Do check the transaction history of credit card number 2700576363207762 from 22th January onward. The card appears to be issued by maestro.,,
97,FN,CREDIT_CARD,O,8828258492351257,"Dear Jeffry, We\'re organizing a summer reading program. The school library is in dire need of new books. If you're willing to donate, use the credit card number: 8828258492351257 with CVV: 048.",,
98,FN,CREDIT_CARD,O,6966271614421362,"To process payment for your psychological assessment sessions, please provide the BIC ZUNRUA7TEYH and IBAN KW84PWFT96789I45O4791636460514 of your bank account. Your credit card with issuer maestro and number 6966271614421362 will serve as a backup payment option.",,
99,FN,CREDIT_CARD,O,8103044245476691,"Loraine, to help fund our local football team's jerseys, kindly send your contributions by filling in the attached form with your credit card details: Number: 8103044245476691, CVV: 029. Issuing bank: discover",,
100,FN,CREDIT_CARD,O,3701446761108409,Patient Cale.Krajcik41's primary healthcare payment data appears inconsistent. Verify your 3701446761108409 and issuer details.,,
101,FN,CREDIT_CARD,O,2305036195502648,"Jean, your BIC MZBXNLME indicates a payment discrepancy. Update the credit card record 2305036195502648 for your clinical consultation appointments.",,
102,FN,CREDIT_CARD,O,1888147661075588,"To purchase the required learning materials worth 207.714k $ for the course, you may use the provided credit card 1888147661075588.",,
103,FN,CREDIT_CARD,O,2200832992439114,A reminder that you have a pending payment of Nakfa317051.14 for our Primary Care Unit. You can make the payment using the card 2200832992439114. Please confirm the transaction.,,
104,FN,CREDIT_CARD,O,7354096156979184,2 upgrade subscription use card 7354096156979184. Security Code: 220.,,
105,FN,CREDIT_CARD,O,7229988963094963,"Online session link sent via 0xda4182fd4b6a4c7ebeb7d4485cce9f9f09bd1d1a. Check your ab16:a5bd:bf13:ef12:b5d0:865d:9faf:d124 for access. Payment via 7229988963094963 was successful. For any problem, contact us by stating your user-agent string - Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:5.0; JA) AppleWebKit/538.1.1 (KHTML, like Gecko) Version/4.0.3 Safari/538.1.1.",,
106,FN,CREDIT_CARD,O,5267802227337586,"In response to your feedback, Wilburn, we are offering additional Physics classes. We can charge your usual card 5267802227337586. Please confirm.",,
107,FN,CREDIT_CARD,O,4558054424118282,Suspicious activity flagged for 4558054424118282 and XK363260267404858140 under account Money Market Account. Tread with caution.,,
108,FN,CREDIT_CARD,O,5292014492576627,"Hello Lizeth, we received your medical imaging files and we have found some small anomalies. As a next step, our specialist would like to request further tests. Since you are not local, we recommend Facilities in Southwest. Please provide permission for us to charge the diagnostic fees to card 5292014492576627.",,
109,FN,CREDIT_CARD,O,2567074902120931,"Dear Staff, As part of our ongoing review of patient confidentiality procedures, we noticed a few instances where sensitive information like DE15500534182690683154, 2567074902120931, and 82-006796-139182-5 were stored on openly accessible platforms.",,
110,FN,CREDIT_CARD,O,6128654453813458,"Dear Jamison, We noticed a transaction of your discover with number 6128654453813458. If you did not initiate this for the Health Informatics course, please contact us immediately.",,
111,FN,CREDIT_CARD,O,9506771077798225,Requesting valid credit card details of Mr. Anderson for reimbursement of Teaching Supplies Purchased. Our records show 9506771077798225 issued by visa as the last used.,,
112,FN,CREDIT_CARD,O,7116937066820694,"Hello Shanie, We have a seminar on understanding child psychology at Arkansas. Our keynote speaker from O'Keefe - Feil emphasizes on growth mindset. Register online using 7116937066820694 from american_express. CCV code is 690.",,
113,FN,CREDIT_CARD,O,7306309590335932,Payment Failed! The transaction you tried relating to the dental procedure could not be processed using 7306309590335932. Please contact your credit card issuer jcb.,,
114,FN,CREDIT_CARD,O,8454344202176608,You've opted for our advanced Pediatric Care package at Bayer - Padberg. The amount will be billed to your card number ending 8454344202176608.,,
115,FN,CREDIT_CARD,O,3512698105233176,"Rest assured Cisgender woman, all the details you've shared (3512698105233176, 1ebd:bbde:6b34:3cf5:c0ee:2fab:a3ce:c978) are stored securely to ensure your privacy.",,
116,FN,CREDIT_CARD,O,2532750036740187,Hello Flavio! Bring your credit card 2532750036740187 with 123 for volunteer transportation funds.,,
117,FN,CREDIT_CARD,O,5458532309047311,"As part of hospital management, protocol states for the internet connection using MAC f7:5d:67:e4:68:74 and IP address 0305:7fed:e3cf:fbcc:5cdd:0c6d:6ca3:3ab7, because of security concerns highlighted. Also, for digital payment option, we're using discover with card number 5458532309047311 for transaction.",,
118,FN,CREDIT_CARD,O,5726243357585072,"Hi Nedra, confirming your therapy session at our Highlands and Islands clinic. Your unique 31 years old life experiences are valuable. Just a reminder to bring 5726243357585072.",,
119,FN,CREDIT_CARD,O,6128654453813458,"As per our conversation, can you cover the changes in Trade Law involving digital payments in the next team meeting? Specifically speaking, the laws related to 6128654453813458 under discover and the legal implications of masked payment methods where 1399916514369929 is involved.",,
120,FN,CREDIT_CARD,O,6245478283474037,"We have organized additional Graphic Design tutorials upon your request, Madelynn. We can charge these services to your card 6245478283474037. Is that okay?",,
121,FN,CREDIT_CARD,O,6821872934557920,Inquiry into 6821872934557920 for unauthorized purchases. Report by 05:20 if any anomalies.,,
122,FN,CREDIT_CARD,O,7478228430874070,Please cross-verify the purchase of new sports gear with the reference number YiED9chwf880 present in the 7478228430874070 transaction.,,
123,FN,CREDIT_CARD,O,3876568828527485,There has been a suspicious transaction detected on the credit card number 3876568828527485 from visa. Can you please verify from your end?,,
124,FN,CREDIT_CARD,O,2148279638648395,"We plan to allow users to make donations towards our Global Education fund. They can use credit cards (2148279638648395, 3113140070520773), Crypto wallets (3TVAAwZmUbgzxCj2qJrkYBUFZd1boG3, 0xeadabf7ede9ddd2db97da3d12b7abafde2d5e2aa) or other digital methods.",,
125,FN,CREDIT_CARD,O,3113140070520773,"We plan to allow users to make donations towards our Global Education fund. They can use credit cards (2148279638648395, 3113140070520773), Crypto wallets (3TVAAwZmUbgzxCj2qJrkYBUFZd1boG3, 0xeadabf7ede9ddd2db97da3d12b7abafde2d5e2aa) or other digital methods.",,
126,FN,CREDIT_CARD,O,9541885368427826,The financial aggregation software reported an issue with 9541885368427826 issued by jcb. Producer is running further analytics.,,
127,FN,CREDIT_CARD,O,4035865243823527,"As part of our commitment to provide the best service, we monitor the number of sessions closely. As of 1919-09-21T22:56:08.477Z, you have used a total of 644756.58 sessions. In case you need to pay for the upcoming sessions, use your card 4035865243823527.",,
128,FN,CREDIT_CARD,O,7545674007343680,"The vehicle with VIN 8WYUY841LXBD57496 will distribute vaccines in Hampshire. We accept payments via 7545674007343680, discover",,
129,FN,CREDIT_CARD,O,8166150485908038,"I need some help with completing our research in relation to behavioral therapy. There is an article that I want to purchase from the provided URL https://super-overexertion.net, could you please proceed with the purchasing process using our shared company card having card number 8166150485908038 and CVV 696?",,
130,FN,CREDIT_CARD,O,3237943964057883,Make the R payments for health donations through card 3237943964057883. It proceeds directly to the health department.,,
131,FN,CREDIT_CARD,O,7100799758538010,"To continue our services, Darrell, we require your Tenge payment for your genetic counseling session scheduled on 17th May. Please use visa card number 7100799758538010 for this transaction.",,
132,FN,CREDIT_CARD,O,7970226340081569,Payment for Female patient through $ 7868070635156664 charged to 7970226340081569 processed successfully.,,
133,FN,CREDIT_CARD,O,6024574187327879,The payment was confirmed with your 902 and the transaction details have been forwarded to Ilene_Cormier@hotmail.com. Please ensure your 6024574187327879 details are up to date.,,
134,FN,CREDIT_CARD,O,2984256938996572,"Personalized Teeth whitening kits available now, Madisen. Use maestro card 2984256938996572 to avail 15% discount.",,
135,FN,CREDIT_CARD,O,6372536247078366,Transaction from 6372536247078366 hasn't been lawful. Please inform Ms. Bednar.,,
136,FN,CREDIT_CARD,O,7125770560576849,"Male, thank you for subscribing to our Geriatric Psychology services. We are committed to providing high-quality care and resources for you. Please make the payment 742123.41kr from your specified credit card having number 7125770560576849.",,
137,FN,CREDIT_CARD,O,5912797576245347,"Imani.Nolan16 here, an Global Intranet Orchestrator residing in Quebec. Unfortunately, I landed in strong financial crosswinds and am unable to pay off my credit card (5912797576245347) debt. Looking to declare bankruptcy.",,
